Name,Link,ID,Post_link,Post,Comment
Nico品筠&Kim京燁 【那對夫妻】,https://www.facebook.com/1006nk?__cft__[0]=AZU9eqq8vNBK-Ld7xcspNmmEcb1aLymNM31gnzSqP5OD_qlfmaXnemZk-MLR0iFFYH8qI1uNUT4RNzkyZdjdKKIjS-0_Pe8QU6yrS9WVwYl2gPtuf1jJZ6bJuO1BOfbkQ9w&__tn__=-UC%2CP-R,1006nk,https://www.facebook.com/1006nk/posts/pfbid0KxYZc9VNnD6ARbheMH8qfbTZboEmnSCKFgZV6ETf2ouk8RVfznmkcucbSeYyfQ25l?comment_id=605909410982189&reply_comment_id=887045595934567&__cft__[0]=AZWmfrrOKbILdmRYhZYt7fUrIHQsyPEHaVM8jWG-Ett3lsumseLIgYs0rLkrlWMjlL0Ea88GbAb8P80jS-QdRNG5ov-ywi0ncWa4doLDdRcCMsFhkSHpPSiElTBKIaqzBa-RlHchCXEFWPnNipC0LdSF6OFZi1ZAK_6ClwAzM-DcIp4of3_aLi_uYgW0wnbrjSc&__tn__=R]-R,"Nico分享好物
大家都知道我平常不太喜歡化妝（除了有工作），不過最近產後工作量大增
他們家「克莉絲丹」的保養品也是我平常有在使用的（之前也都有分享），某一天他們寄來這個新品「光采無暇蜜粉」給我試用，試用後真的很驚艷
上次我還特別工作的時候拿給我的化妝師幫我使用，化妝師也是讚不絕口
剛上妝時就有一種柔霧感，感覺皮膚粉粉嫩嫩的，摸起來的觸感還竟然有種「萌弟」的肌膚感
而且他們家是台灣品牌，質感真的完全沒話說！
這盒蜜粉是他們創辦人自己研發要來自己用的，所以品質把關的很好
當然除了最基本的控油、持妝以外，他們還有獨家專利讓保養和定妝一次到位
這邊分享推薦給每一位有在化妝的朋友們喔
這裡可以參考購買
 
https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.chrisdanbeauty.com%2Fproducts%2F1%3Ffbclid%3DIwAR0Guk5xUw6ZO9TodOfbEdSaV0DPAdr_Moa28hZVmQBCa6OR_ifWSC7CLdo&amp;h=AT23Q3eqrmi-Ud7ES8yQKwhaasVGHsMcHc05u6IYeUcfeqfDOxilZvMVOtU_KHKePcEWZZJT1GNxjLgeL2_8WgyvkBY-JX6St3xdtwG92Rw-niYDC-5PrDcjTSJsQgW4fOG_&amp;__tn__=-UK-R&amp;c[0]=AT3Q2xdykHbfpSw_uuwguoEk4id-ld13Dka4JuxGyoMjVKFUDzI69TeJYLWjqEGLIc_e891id0MIxFAHNtpFXrrhkr43fXUB5uAxtdLUi0IdPde-kl-tjiCG4MTQGBFvMGDHL25jbQT3X_ea3SGiyoPPK7_LTsiEmX-6TUovCRoLjQiLoQ
 
https://www.facebook.com/MIT.Chrisdan?__cft__[0]=AZUBiNDshY46OJ-c5UlfRzDsZcmLrKe6cHiW1p3OWdNGRPzsufZ2div_cMtOnAkb21VelcQL5Fu81Fuvl6yDXdUeBgTkFUar1QlcrE7pjq8ErDIXGDY-dzB8RIRedM6lsHzZ6jDVsEdJ_t41DjMEJWrp&amp;__tn__=-]K-R
https://www.facebook.com/hashtag/%E5%85%8B%E8%8E%89%E7%B5%B2%E4%B8%B9%E8%9C%9C%E7%B2%89?__eep__=6&amp;__cft__[0]=AZUBiNDshY46OJ-c5UlfRzDsZcmLrKe6cHiW1p3OWdNGRPzsufZ2div_cMtOnAkb21VelcQL5Fu81Fuvl6yDXdUeBgTkFUar1QlcrE7pjq8ErDIXGDY-dzB8RIRedM6lsHzZ6jDVsEdJ_t41DjMEJWrp&amp;__tn__=*NK-R",">Kim:
>（蜜粉用得好，媽媽不會老
>太歲安得好，天天沒煩惱！
>
>
>
>下個月來台灣旅行時就去買
>
>這蜜粉真的超好用的
>超推
>
>萌弟在哪裡，哪裡就是C位
>
>請問只有出蜜粉嗎
>請問底妝
>
>Nico美若天仙了
>
>
>不用粉底液
>
>看起來好像不錯用喔！
>
>
>請問連上網，￼發現這家好像沒有賣保養品？
>
>很開心！謝謝你們喜歡
>
>全家不是帥哥就是美人，真棒
>
>
>一上市就買了3組
>真的超級細緻，而且還有高級香味
>
>真的有那麼好用嗎
>
>
>媽媽真的漂亮，萌弟很會搶鏡頭可愛
>萌弟說我也要試看看
>
>太美了啦～～
>萌弟超愛搶鏡頭
>萌弟這張還真是拍的自然可愛喔
>可以送香港嗎？
>好像很好用的樣子
>Nico
>萌弟越大越像媽媽
>Nico狀態好到一個沒人搶得了她的鏡！
>Nico變好漂亮！！
>萌弟
>爸爸一樣帥
>覺得Nico生完比以前還漂亮欸
>
>
>妈妈越来越美了
>萌弟真的很很很可爱啦
>感覺好像很好用，立馬下單購買^_^
>好看！一直都是用這款蜜粉嗎？（好奇）
>媽媽越來越美
>好像不用用就很美了
>
>Nico
>哇～～感覺好好用
>
>確定是無「暇」而非無「瑕」嗎？前者是空閒，後者是缺點喔！
>萌弟愛搶鏡頭
>
>想問一下，她們家的蜜粉不化妝也可以用嗎？因為需要在外面跑，想找防曬的化妝品
>萌弟搶鏡頭了喔
>
>
>請問一下這款蜜粉，戴上口罩會有掉粉的痕跡？
>請問有出蜜粉，那有出粉底嗎＞＜，想全部購買克莉絲丹的啊～～～
>請問混合性能用嗎？
>今天下單幾天會收到啊
>我要怎麼買
>已訂購，試試看！！
>真的超好用的蜜粉……喜歡
>請問有防曬係數嗎？
>萌弟越來越皮！
>請問有人用過能分享嗎
>媽媽瘦很多耶
>好用到愛不釋手的蜜粉"
Nico品筠&Kim京燁 【那對夫妻】,https://www.facebook.com/1006nk?__cft__[0]=AZU9eqq8vNBK-Ld7xcspNmmEcb1aLymNM31gnzSqP5OD_qlfmaXnemZk-MLR0iFFYH8qI1uNUT4RNzkyZdjdKKIjS-0_Pe8QU6yrS9WVwYl2gPtuf1jJZ6bJuO1BOfbkQ9w&__tn__=-UC%2CP-R,1006nk,https://www.facebook.com/1006nk/posts/pfbid02ZZ3Jw8hQpGAKn1ZDVJbX1wRDrvBAkn8B9UQf4pWHsWt59i6fQuqbCzbvK6bQA3Cl?comment_id=224307666731808&__cft__[0]=AZUmb1G-bIC_p0vWSUeuWPh4WgSOGMzi7xqR-wmYqhvZ2gFzziYiBp0XMYgfyAoiW36L1qVkVjxvRG50C2mp4G6sXbviuTE19s33xuQtU2umE6KM9G6pif2rZQo8hSSB8kPIV9gXviHSDuvZdqSflmLUstXZTYO1jpps2hrIhuxaZy12yMmaTxyY51rF057mtKQ&__tn__=R]-R,"當「萌弟」遇到「黃玉米」
看來萌弟已經學會爸爸的「暗中保護法」了
所以本日相親大成功
https://www.facebook.com/2015GOGOGO?__cft__[0]=AZWhG1hHyDHVj-ezlmEgwgm-SxVd331RnFHF14_jDu-LRTBBSXb3yppomxs-bQLW0cSJsP64VgV90NIxYVacEo7hexrNI0DrUnst-FdhHeccCvlA4Y8gFJWFnHhsIyq0vgYWF5wCD65GETH0ybTvtFcy&amp;__tn__=-]K-R",">萌弟真的就是暗中保護
>黃玉米真的好可愛
>超可愛的聚會
>爸爸是這樣教你的嗎？
>萌弟笑：我很喜歡這妹妹
>玉米：嗯...
>萌弟有紳士風度暗中保護小美女。
>比我家那小豬哥好，我家的小豬哥是看到小妹妹直接牽人家的手，小妹妹的哥哥跑來拆散小兩口
>小……
>萌弟要學會了照顧黃玉米了
>萌弟笑咪咪好可愛
>果然喜歡美女，有眼光
>萌弟好可愛喔
>萌弟笑的好可愛
>萌弟笑的好可愛
>多聚會幾次就知道了
>好可愛
>好可愛
>精典照片一定要保存下來才有梗ㄛ。
>萌弟，你會有很多情敵喔
>太可愛了吧⋯那個笑容
>爸爸是不是從小看親家公節目長大？
>萌弟這笑容
>萌弟變了怪叔叔mode
>萌弟笑的好可愛
>萌弟ㄧ定受爸爸影響很大！萌弟笑的真可愛！以後應該很會把ㄇㄟ⋯⋯哈哈
>萌弟笑的好可愛
>太可愛了
>好可愛
>萌弟，看到小美女一直笑喔！
>萌弟笑的好燦爛，暗中保護的真好
>萌弟超級可愛
>好經典的笑容
>他的表情太可愛了
>超可愛的
>萌弟好可愛
>眼睛很有愛
>好可愛哟!
>萌弟笑的真靦腆……
>萌弟笑的好開心
>黄玉米的爸爸躲在陰暗處偷偷抹淚呢！
>好可愛歐
>萌弟的謎之微笑
>檸檬玉米
>先恭許喔！
>矮油，這一篇可以餒，幾霸昏
>可愛的表情
>在一起、在一起、在一起
>萌弟笑的好害羞可愛
>下次拍二個相遇的影片來看看，看二個小寶貝怎麼可愛的互動
>看萌弟的表情就知道，
>舞嘎意.玉米
>（這2個真可愛）
>萌弟這個表情好像爸爸
>這到底是什麼神表情
>娃娃親嗎？"
Nico品筠&Kim京燁 【那對夫妻】,https://www.facebook.com/1006nk?__cft__[0]=AZU9eqq8vNBK-Ld7xcspNmmEcb1aLymNM31gnzSqP5OD_qlfmaXnemZk-MLR0iFFYH8qI1uNUT4RNzkyZdjdKKIjS-0_Pe8QU6yrS9WVwYl2gPtuf1jJZ6bJuO1BOfbkQ9w&__tn__=-UC%2CP-R,1006nk,https://www.facebook.com/1006nk/posts/pfbid0KxYZc9VNnD6ARbheMH8qfbTZboEmnSCKFgZV6ETf2ouk8RVfznmkcucbSeYyfQ25l?comment_id=605909410982189&__cft__[0]=AZWmfrrOKbILdmRYhZYt7fUrIHQsyPEHaVM8jWG-Ett3lsumseLIgYs0rLkrlWMjlL0Ea88GbAb8P80jS-QdRNG5ov-ywi0ncWa4doLDdRcCMsFhkSHpPSiElTBKIaqzBa-RlHchCXEFWPnNipC0LdSF6OFZi1ZAK_6ClwAzM-DcIp4of3_aLi_uYgW0wnbrjSc&__tn__=R]-R,"Nico分享好物
大家都知道我平常不太喜歡化妝（除了有工作），不過最近產後工作量大增
他們家「克莉絲丹」的保養品也是我平常有在使用的（之前也都有分享），某一天他們寄來這個新品「光采無暇蜜粉」給我試用，試用後真的很驚艷
上次我還特別工作的時候拿給我的化妝師幫我使用，化妝師也是讚不絕口
剛上妝時就有一種柔霧感，感覺皮膚粉粉嫩嫩的，摸起來的觸感還竟然有種「萌弟」的肌膚感
而且他們家是台灣品牌，質感真的完全沒話說！
這盒蜜粉是他們創辦人自己研發要來自己用的，所以品質把關的很好
當然除了最基本的控油、持妝以外，他們還有獨家專利讓保養和定妝一次到位
這邊分享推薦給每一位有在化妝的朋友們喔
這裡可以參考購買
 
https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.chrisdanbeauty.com%2Fproducts%2F1%3Ffbclid%3DIwAR3F4MX2WCtWv1LMm87_rpPa1YCROo0sptyTqVZH37685sW6zDBYBVywsYc&amp;h=AT1gTVY6zSlf1FkbsoFmgtidfbNn4nveWpzJWpI31ciLjtDZab8sG-btBl0te9hNg6ioCO1wsG7DAYSmzva3zUBWGVcL83D07XNF9Uc7vmrEhdNQP-BuD8I29hX7MZsVJH83&amp;__tn__=-UK-R&amp;c[0]=AT0eSgdc8OjCdiwevAP6VP1zCzidIvR7lfl_avQyTLxwz6UxGGt6CqG9WgiY8_FfP-xiLlwbCcyE-a6VLm7dyD2hJgV1hrMtIpZ16PgnL3KgoIMVpAMgXpSR_gWFHkqDXS9_tGNcSzwTUN-G7z8lbUNA
 
https://www.facebook.com/MIT.Chrisdan?__cft__[0]=AZXFGzkHC6q0L6_NL2xBljxmqQCPxJoyQXrR5-rTLw_ByDHs5cCIamtBI8oftghext9ig6AfkplKyAX7ytqYjiBygcU0LJ72W4d1bNGJabNdFHlNaRqgoppr79XzQ9SeWdU&amp;__tn__=-]K-R
https://www.facebook.com/hashtag/%E5%85%8B%E8%8E%89%E7%B5%B2%E4%B8%B9%E8%9C%9C%E7%B2%89?__eep__=6&amp;__cft__[0]=AZXFGzkHC6q0L6_NL2xBljxmqQCPxJoyQXrR5-rTLw_ByDHs5cCIamtBI8oftghext9ig6AfkplKyAX7ytqYjiBygcU0LJ72W4d1bNGJabNdFHlNaRqgoppr79XzQ9SeWdU&amp;__tn__=*NK-R",">Kim:
>（蜜粉用得好，媽媽不會老
>太歲安得好，天天沒煩惱！
>
>
>
>下個月來台灣旅行時就去買
>
>這蜜粉真的超好用的
>超推
>
>萌弟在哪裡，哪裡就是C位
>
>請問只有出蜜粉嗎
>請問底妝
>
>Nico美若天仙了
>
>
>不用粉底液
>
>看起來好像不錯用喔！
>
>
>請問連上網，￼發現這家好像沒有賣保養品？
>
>很開心！謝謝你們喜歡
>
>全家不是帥哥就是美人，真棒
>
>
>一上市就買了3組
>真的超級細緻，而且還有高級香味
>
>真的有那麼好用嗎
>
>
>媽媽真的漂亮，萌弟很會搶鏡頭可愛
>萌弟說我也要試看看
>
>太美了啦～～
>萌弟超愛搶鏡頭
>萌弟這張還真是拍的自然可愛喔
>可以送香港嗎？
>好像很好用的樣子
>Nico
>萌弟越大越像媽媽
>Nico狀態好到一個沒人搶得了她的鏡！
>Nico變好漂亮！！
>萌弟
>爸爸一樣帥
>覺得Nico生完比以前還漂亮欸
>
>
>妈妈越来越美了
>萌弟真的很很很可爱啦
>感覺好像很好用，立馬下單購買^_^
>好看！一直都是用這款蜜粉嗎？（好奇）
>媽媽越來越美
>好像不用用就很美了
>
>Nico
>哇～～感覺好好用
>
>確定是無「暇」而非無「瑕」嗎？前者是空閒，後者是缺點喔！
>萌弟愛搶鏡頭
>
>想問一下，她們家的蜜粉不化妝也可以用嗎？因為需要在外面跑，想找防曬的化妝品
>萌弟搶鏡頭了喔
>
>
>請問一下這款蜜粉，戴上口罩會有掉粉的痕跡？
>請問有出蜜粉，那有出粉底嗎＞＜，想全部購買克莉絲丹的啊～～～
>請問混合性能用嗎？
>今天下單幾天會收到啊
>我要怎麼買
>已訂購，試試看！！
>真的超好用的蜜粉……喜歡
>請問有防曬係數嗎？
>萌弟越來越皮！
>請問有人用過能分享嗎
>媽媽瘦很多耶
>好用到愛不釋手的蜜粉"
Nico品筠&Kim京燁 【那對夫妻】,https://www.facebook.com/1006nk?__cft__[0]=AZU9eqq8vNBK-Ld7xcspNmmEcb1aLymNM31gnzSqP5OD_qlfmaXnemZk-MLR0iFFYH8qI1uNUT4RNzkyZdjdKKIjS-0_Pe8QU6yrS9WVwYl2gPtuf1jJZ6bJuO1BOfbkQ9w&__tn__=-UC%2CP-R,1006nk,https://www.facebook.com/1006nk/posts/pfbid02PAXd44uQMyqW1dYEauyXRRgwrn3AcvnRp2AGMAtXeZYfV64fjWFeon3LGCwusEapl?comment_id=123164110701064&__cft__[0]=AZVuLzR7HKlxD51CwG7lj2Hc8p8xzXP7iSl5LW2l1FwYfpJq3L7JpJ-6qzj7v4f4aHgSd6IXocyHaIK-DQY7nE2geTi1LlN6u_j1PxAyHpRSQyjJZBrBs8C6i5K3z9fCubUzCHPtIvjo48tA02a5nI1ydq1AAlgTyWd432lfIzXWVAsVNMnQdI6JghouTF5O9HA&__tn__=R]-R,"第一次跟 
https://www.facebook.com/2015GOGOGO?__cft__[0]=AZUSDqHjmdwz8QqLcZ1MtKE2spEfN8sgEP0mx5YgfX7wL6yiIOn8RBB0VqxOLYm8WIgt-Pi9a6ul2bYM20OaX_Rt4o45tRQyGSdy9XjbOlb_clHnguMloiJIlSDcjJ5mlr0veFO6cjWB1Tf5SFpTbRF7&amp;__tn__=-]K-R
https://www.facebook.com/SummerMeng?__cft__[0]=AZUSDqHjmdwz8QqLcZ1MtKE2spEfN8sgEP0mx5YgfX7wL6yiIOn8RBB0VqxOLYm8WIgt-Pi9a6ul2bYM20OaX_Rt4o45tRQyGSdy9XjbOlb_clHnguMloiJIlSDcjJ5mlr0veFO6cjWB1Tf5SFpTbRF7&amp;__tn__=-]K-R
現場玉米還帶了一個可愛的閨蜜一起來鑑定萌弟
其中最經典的就是…萌弟去找妮妮姊姊拿了姊姊的手鍊，走過去玉米那邊以為要拿去送給黃玉米，沒想到…他竟然是要送給岳父大人（佼哥），真的很傻眼
之後等佼哥那邊有新照片或影片我再照片補上來，影片再來慢慢拼湊哦，期待下一次的「寶貝佼出來」",">終於相見歡
>
>補上兩張可愛新照片，感謝
>我喜歡萌弟穩重的感覺
>
>
>先向岳父示好，感覺這高招平常萌爸有教
>
>理性分析一下，萌弟與玉米是第一次見面，不過萌弟應該不是第一次見玉米的爸媽?，因此對玉米的爸媽比較熟悉，所以才會把手鍊送給玉米爸???
>
>傻眼我昨晚傳完雲端忘了給你連結
>
>小孩喜歡就好好相處
>萌弟推行岳父政策
>兩個都是好可愛又古錐的小寶貝
>
>很可愛餒
>期待更多兩家人的照片影片
>娃娃親
>還好訂包廂，小孩真的狀況很多，不過也很可愛
>好可愛喔
>可愛的倆娃娃相見歡
>Baby
>歡樂無比
>娃娃相見歡！超可愛的！
>哈哈是倆小無猜
>好可愛
>真是和樂開心的寶寶聚會，期待下次！
>娃娃親也會成真啦
>萌弟，玉米可可愛愛
>太有趣的相聚
>玉米，萌弟真可愛
>有小孩的用餐包廂必備啊～～～
>倆家的小孩我都很喜歡看
>開始培養青梅竹馬^.^
>先討好岳父再說
>擒賊先擒王的概念
>妮妮好漂亮
>相見歡超可愛的
>兩小無猜
>真好
>好棒喔
>太可愛了
>超有愛的兩家人
>真是可愛
>太可愛惹
>好期待影片唷
>大人們太有想像力了
>都很可愛
>有小寶貝的地方都很歡樂跟混亂的
>喜歡上了黃玉米小妹妹喔
>兩小無猜^^
>娃娃親
>郎才女貌，天造地設的一對
>好可愛的畫面
>他們小朋友們！都很可愛"
Nico品筠&Kim京燁 【那對夫妻】,https://www.facebook.com/1006nk?__cft__[0]=AZU9eqq8vNBK-Ld7xcspNmmEcb1aLymNM31gnzSqP5OD_qlfmaXnemZk-MLR0iFFYH8qI1uNUT4RNzkyZdjdKKIjS-0_Pe8QU6yrS9WVwYl2gPtuf1jJZ6bJuO1BOfbkQ9w&__tn__=-UC%2CP-R,1006nk,https://www.facebook.com/1006nk/posts/pfbid02VS68QkR8uJCBpWaR9aTDgxTi4Fwhfjwr7AJSmutmAR6PdMG5Uhp5pJKsopSiUVdvl?comment_id=222327203535438&reply_comment_id=918748962457586&__cft__[0]=AZVj9HyhmtS0EX0iC2e2E2Ei2tGWvhcBaRSN-OS9YiXAYNUCRnAl9U3BNYaOrbNrfKRyikzDs0ZwfxQsVuuIVvydcllgJ8gDT6Qj5Wt4CZYRjUJHMdMcD8za4UqI84bg-ut_kY3HRlpr8mueGpHuWFXr46NPcCKdYkuSy0NF8S1eW9jbC6vu1ZzYw_-hEostcY0&__tn__=R]-R,"超誇張但真的不誇張，就是你以為影片很誇張但真的不誇張效果卻很誇張（是在饒舌？
就是我們住進新家後一段時間了，我們住的地方剛好旁邊就是馬路，但平常在家裡我們都會習慣開著門窗剩紗窗，可是常常一到通勤頻繁的時間或是煮飯時間，家裡的空氣清淨機就會開始各種數值飆升（味道、過敏、灰塵、蟲等等…），所以窗戶就需要常常這樣開開關關
後來我們發現原來一般的紗窗沒有這樣的隔絕效果，於是我們就把全家的紗窗給全面升級為「Poll-Tex普特絲防霾紗窗」
我們家外面也是充滿綠意，但也就表示蟲蟲大軍隨時都在找洞鑽進來
所以如果有以上困擾的真的可以找他們  
https://www.facebook.com/Polltex?__cft__[0]=AZUp9Qz7LPauhyrO2j-XXoaenJ4ZmSNHccqh-YWIQcEYZYP6D05lFYe7bATfK1VBSOLcOCc55ojAV6AoMmXlGih8Zmg4Mu9B96Shrrr1Kso-DYL21WSiJ1ml2Lr3fGESrVoA-N4U38IfweRZLHYozcxd4hJnD2GwOAfjEdCy8-wmWQ&amp;__tn__=-]K-R
，下面有官網可以參考：
Poll-Tex普特絲防霾紗窗官網→ 

https://l.facebook.com/l.php?u=https%3A%2F%2Freurl.cc%2F9VOjxj%3Ffbclid%3DIwAR38pgjixHTCD1rLPOQiNgK_D73IZvVbGWXue-pmK_fddIRnOQIgrTrCoDg&amp;h=AT07jaGbA-0k5XhYo0JBp6DzFtDfbzB-L8NpA_EaCcvjped1fu0yudzDhqKt59zoOvpSnpsSAvF6s0k5pxrMnke7mheVREbZ6Ut71EMk4Xi-I1F2kBc1eGVPF5svx5my2qHm&amp;__tn__=-UK-R&amp;c[0]=AT2POYAdBtJZTVKKKOJtDyCAgvmRjapqH9iNX-14Ef0WpsTLIcW8M65nlHYDsftr8P2iSTdHrJZo_zqxVbhqtG-N6xUhu_wg8wQlWbViXehC8CMMJarae1IqtrXPSh5jCPKy2x8_0zuQIQsnlc-Lxdd-Y9bw_rwdaRnKvd5Tl5ZA4rGPc6Z2W7kXbbgZeg
也有免費服務專線→ 0800-874-874 
可以諮詢喔！
祝福大家都能找到適合自己家的紗窗

https://www.facebook.com/hashtag/polltex?__eep__=6&amp;__cft__[0]=AZUp9Qz7LPauhyrO2j-XXoaenJ4ZmSNHccqh-YWIQcEYZYP6D05lFYe7bATfK1VBSOLcOCc55ojAV6AoMmXlGih8Zmg4Mu9B96Shrrr1Kso-DYL21WSiJ1ml2Lr3fGESrVoA-N4U38IfweRZLHYozcxd4hJnD2GwOAfjEdCy8-wmWQ&amp;__tn__=*NK-R
https://www.facebook.com/hashtag/%E6%99%AE%E7%89%B9%E7%B5%B2?__eep__=6&amp;__cft__[0]=AZUp9Qz7LPauhyrO2j-XXoaenJ4ZmSNHccqh-YWIQcEYZYP6D05lFYe7bATfK1VBSOLcOCc55ojAV6AoMmXlGih8Zmg4Mu9B96Shrrr1Kso-DYL21WSiJ1ml2Lr3fGESrVoA-N4U38IfweRZLHYozcxd4hJnD2GwOAfjEdCy8-wmWQ&amp;__tn__=*NK-R
https://www.facebook.com/hashtag/%E9%98%B2%E9%9C%BE%E7%B4%97%E7%AA%97?__eep__=6&amp;__cft__[0]=AZUp9Qz7LPauhyrO2j-XXoaenJ4ZmSNHccqh-YWIQcEYZYP6D05lFYe7bATfK1VBSOLcOCc55ojAV6AoMmXlGih8Zmg4Mu9B96Shrrr1Kso-DYL21WSiJ1ml2Lr3fGESrVoA-N4U38IfweRZLHYozcxd4hJnD2GwOAfjEdCy8-wmWQ&amp;__tn__=*NK-R",">爸爸媽媽妮妮姊姊三位的臉，花了多少時間缷妝呀????
>
>
>很讚欸我家一定要裝，對了你們是用什麼把臉塗黑啊
>
>
>
>有小孩後真的會很需要防蟲的!
>
>以後買房可列入選項
>
>最近P
>
>484要全台標配一下
>
>看了好心動喔～
>
>我家也是每天有灰塵
>
>真的很誇張，這樣會不會花很多時間卸妝
>
>我家住海線空污好嚴重
>
>想詢問通風性好嗎？
>
>感覺超好用的
>
>超級好笑
>你們太會了！
>好棒
>能測試通風性嗎
>Nini
>好好笑喔！好厲害喔！會開團嗎？
>
>哈哈哈
>萌弟好可愛尼
>跟一般紗窗差異性超大，家裡該換了
>真的好用
>真的有用嗎
>外島能來施工嗎？
>请问马来西亚可以购买吗？
>好幸福喔
>想問一下空氣清淨機的品牌，好像很不錯
>好可愛
>你們已經升級了偶像
>好想換唷
>哈哈哈...好可愛的一家人
>你們真的可以拍廣告了
>真的粉誇張餒
>萌弟：不要這樣～（爬走）
>太讚了！感謝推薦
>誇張又搞笑的實驗
>防霾紗窗太讚了吧
>好像很讚
>感覺很厲害喔
>有潔癖的Kim覺對無法接受這樣的環境會抓狂
>Kim應該塗上半臉才對啊！！！！
>還以為是要介紹拔粉刺面膜。
>妮妮黑臉也很可愛
>本來想看萌弟是否也……..
>感覺很讚欸
>廠商眼光很棒，
>一家子都太厲害了
>
>紗窗很貴嗎？
>誇張，但很好笑！
>哈哈哈哈"
